month,language,push_events,unique_actors,events_per_actor,actors_stack,events_per_actor_viz,actor_rank
2013-10-01,Python,94061.4347714817,0,,8375,11.231327133475888,2
2013-10-01,R,830.2027077563174,0,,354,2.343312469706796,19
2013-10-01,Ruby,61277.57169291194,0,,9740,6.291591644837868,5
2013-10-01,Rust,286.3225892651504,0,,22,12.748161952284962,21
2013-10-01,Scala,6657.149929424374,0,,592,11.247533591857604,11
2013-10-01,Swift,1079.405237959513,0,,132,8.196188384133398,17
2013-10-01,TypeScript,3276.376345118075,0,,196,16.72043220442994,13
2014-01-01,C,39482.57480805906,0,,6210,6.357454115338295,7
2014-01-01,C#,14929.853096686567,0,,660,22.614933216415427,8
2014-01-01,C++,46528.378245306754,0,,3979,11.693361276033812,6
2014-01-01,Dart,846.087117922056,0,,53,15.989026809365935,18
2014-01-01,Go,10361.252003721263,0,,568,18.256203761795128,10
2014-01-01,Haskell,2936.692990788524,0,,437,6.716581140936682,14
2014-01-01,Java,120193.13670086474,0,,7419,16.200679719759634,3
2014-01-01,JavaScript,157656.67662774608,0,,16693,9.44421100431696,1
2014-01-01,Julia,363.9517274356361,0,,55,6.566470308508484,21
2014-01-01,Kotlin,2361.4792182937,0,,241,9.804949586161545,15
2014-01-01,Lua,1907.2039290444168,0,,569,3.352704862972212,16
2014-01-01,Objective-C,11937.841804226013,0,,5438,2.195193420202177,9
2014-01-01,PHP,85012.42080830486,0,,6605,12.87180857325602,4
2014-01-01,Perl,7396.48960331068,0,,2729,2.7107565016190964,12
2014-01-01,Python,122375.5527111762,0,,10896,11.231327133475888,2
2014-01-01,R,1687.7918336483192,0,,720,2.343312469706796,17
2014-01-01,Ruby,73691.0472914403,0,,11713,6.291591644837868,5
2014-01-01,Rust,493.2190464222968,0,,39,12.748161952284962,20
2014-01-01,Scala,9037.081929712638,0,,803,11.247533591857604,11
2014-01-01,Swift,778.2260515765719,0,,95,8.196188384133398,19
2014-01-01,TypeScript,5168.155966770545,0,,309,16.72043220442994,13
2014-04-01,C,41635.059511676285,0,,6549,6.357454115338295,7
2014-04-01,C#,19361.83374625941,0,,856,22.614933216415427,8
2014-04-01,C++,53644.74770556327,0,,4588,11.693361276033812,6
2014-04-01,Dart,923.611144398453,0,,58,15.989026809365935,20
2014-04-01,Go,15784.621003203298,0,,865,18.256203761795128,9
2014-04-01,Haskell,5363.236575340377,0,,799,6.716581140936682,14
2014-04-01,Java,132946.80736460857,0,,8206,16.200679719759634,3
2014-04-01,JavaScript,188770.95287766316,0,,19988,9.44421100431696,1
2014-04-01,Julia,254.80197861678124,0,,39,6.566470308508484,21
2014-04-01,Kotlin,2915.5120103496315,0,,297,9.804949586161545,16
2014-04-01,Lua,3563.833608864108,0,,1063,3.352704862972212,15
2014-04-01,Objective-C,12952.68167276588,0,,5900,2.195193420202177,10
2014-04-01,PHP,95667.63576031564,0,,7432,12.87180857325602,4
2014-04-01,Perl,8012.312012252685,0,,2956,2.7107565016190964,12
2014-04-01,Python,135683.765091061,0,,12081,11.231327133475888,2
2014-04-01,R,2511.4691454556328,0,,1072,2.343312469706796,17
2014-04-01,Ruby,82407.51153203641,0,,13098,6.291591644837868,5
2014-04-01,Rust,1384.238934576016,0,,109,12.748161952284962,18
2014-04-01,Scala,11348.033263268057,0,,1009,11.247533591857604,11
2014-04-01,Swift,1109.3385939110383,0,,135,8.196188384133398,19
2014-04-01,TypeScript,6761.616423226948,0,,404,16.72043220442994,13
2014-07-01,C,46659.704925456026,0,,7339,6.357454115338295,7
2014-07-01,C#,23097.046740242906,0,,1021,22.614933216415427,8
2014-07-01,C++,60861.17544957174,0,,5205,11.693361276033812,6
2014-07-01,Dart,1417.407938280704,0,,89,15.989026809365935,20
2014-07-01,Go,22565.66918174211,0,,1236,18.256203761795128,9
2014-07-01,Haskell,5465.503803805225,0,,814,6.716581140936682,14
2014-07-01,Java,143153.0086865941,0,,8836,16.200679719759634,3
2014-07-01,JavaScript,221625.27438036492,0,,23467,9.44421100431696,1
2014-07-01,Julia,665.1067976846334,0,,101,6.566470308508484,21
2014-07-01,Kotlin,2741.2936845903514,0,,280,9.804949586161545,18
2014-07-01,Lua,4721.930193951736,0,,1408,3.352704862972212,15
2014-07-01,Objective-C,13384.316786112504,0,,6097,2.195193420202177,11
2014-07-01,PHP,104934.68463408345,0,,8152,12.87180857325602,4
2014-07-01,Perl,7834.216176674978,0,,2890,2.7107565016190964,13
2014-07-01,Python,149969.00897809697,0,,13353,11.231327133475888,2
2014-07-01,R,2012.0273778416629,0,,859,2.343312469706796,19
2014-07-01,Ruby,89020.48805498413,0,,14149,6.291591644837868,5
2014-07-01,Rust,3837.195130738845,0,,301,12.748161952284962,16
2014-07-01,Scala,14692.453211653186,0,,1306,11.247533591857604,10
2014-07-01,Swift,3342.3675523258144,0,,408,8.196188384133398,17
2014-07-01,TypeScript,8925.193904960623,0,,534,16.72043220442994,12
2014-10-01,C,50919.375597133934,0,,8009,6.357454115338295,7
2014-10-01,C#,28421.58022911475,0,,1257,22.614933216415427,8
2014-10-01,C++,67233.43191394644,0,,5750,11.693361276033812,6
2014-10-01,Dart,1081.3078831885064,0,,68,15.989026809365935,20
2014-10-01,Go,27199.135122843152,0,,1490,18.256203761795128,9
2014-10-01,Haskell,5864.240381145496,0,,873,6.716581140936682,14
2014-10-01,Java,166689.56008939398,0,,10289,16.200679719759634,2
2014-10-01,JavaScript,246926.13740109856,0,,26146,9.44421100431696,1
2014-10-01,Julia,835.1897418593197,0,,127,6.566470308508484,21
2014-10-01,Kotlin,3985.3518364464658,0,,406,9.804949586161545,18
2014-10-01,Lua,4574.655143410093,0,,1364,3.352704862972212,16
2014-10-01,Objective-C,14168.709005527646,0,,6454,2.195193420202177,11
2014-10-01,PHP,121412.19722406392,0,,9432,12.87180857325602,4
2014-10-01,Perl,8293.224517599383,0,,3059,2.7107565016190964,13
2014-10-01,Python,165575.58377550004,0,,14742,11.231327133475888,3
2014-10-01,R,2449.246184285668,0,,1045,2.343312469706796,19
2014-10-01,Ruby,93694.5319090765,0,,14892,6.291591644837868,5
2014-10-01,Rust,4728.423972575177,0,,371,12.748161952284962,15
2014-10-01,Scala,15877.054137859202,0,,1412,11.247533591857604,10
2014-10-01,Swift,4548.352748444228,0,,555,8.196188384133398,17
2014-10-01,TypeScript,13981.160088361778,0,,836,16.72043220442994,12
2015-01-01,C,210802.44985798848,31759,6.637565724928004,31759,6.637565724928004,6
2015-01-01,C#,147622.22184952218,13384,11.029753575128677,13384,11.029753575128677,9
2015-01-01,C++,269114.33361713897,29990,8.973468943552483,29990,8.973468943552483,7
2015-01-01,Dart,7814.505441398637,556,14.05486590179611,556,14.05486590179611,20
2015-01-01,Go,124501.77245311206,7238,17.201129103773425,7238,17.201129103773425,11
2015-01-01,Haskell,33429.0914570451,2803,11.92618318125048,2803,11.92618318125048,17
2015-01-01,Java,514562.8561198434,36703,14.019640250656442,36703,14.019640250656442,3
2015-01-01,JavaScript,869478.3101201181,96554,9.005098806057937,96554,9.005098806057937,1
2015-01-01,Julia,7275.311210912719,486,14.969776154141396,486,14.969776154141396,21
2015-01-01,Kotlin,7224.424591635637,961,7.517611437706178,961,7.517611437706178,19
2015-01-01,Lua,26488.22935870731,4193,6.317250025925903,4193,6.317250025925903,13
2015-01-01,Objective-C,58806.42507344197,14062,4.1819389186063125,14062,4.1819389186063125,8
2015-01-01,PHP,373775.0465696167,32170,11.61874561919853,32170,11.61874561919853,5
2015-01-01,Perl,29889.18441335128,12848,2.326368649856108,12848,2.326368649856108,10
2015-01-01,Python,567957.5280116968,55427,10.24694693942838,55427,10.24694693942838,2
2015-01-01,R,17818.109241856182,3933,4.530411706548737,3933,4.530411706548737,14
2015-01-01,Ruby,261162.3714671876,36540,7.1473008064364425,36540,7.1473008064364425,4
2015-01-01,Rust,33811.752598234976,1465,23.07969460630374,1465,23.07969460630374,18
2015-01-01,Scala,44461.68105073363,4310,10.31593527859249,4310,10.31593527859249,12
2015-01-01,Swift,26153.12966190308,2922,8.950420828851156,2922,8.950420828851156,16
2015-01-01,TypeScript,31718.179010016967,3438,9.225764691686145,3438,9.225764691686145,15
2015-04-01,C,236441.81509090096,36206,6.530459456744765,36206,6.530459456744765,5
2015-04-01,C#,166947.26076905208,15334,10.887391467917835,15334,10.887391467917835,9
2015-04-01,C++,302464.51798136765,34437,8.783126229966827,34437,8.783126229966827,7
2015-04-01,Dart,8823.115981060922,675,13.07128293490507,675,13.07128293490507,20
2015-04-01,Go,153656.6068440295,8598,17.87120340125954,8598,17.87120340125954,11
2015-04-01,Haskell,35448.82889148199,3066,11.561914185088712,3066,11.561914185088712,17
2015-04-01,Java,595188.7597186762,42709,13.935909520678925,42709,13.935909520678925,3
2015-04-01,JavaScript,996608.1262859264,111604,8.929860276387284,111604,8.929860276387284,1
2015-04-01,Julia,8199.059559423664,617,13.2885892373155,617,13.2885892373155,21
2015-04-01,Kotlin,8674.869329184769,1166,7.439853627088137,1166,7.439853627088137,19
2015-04-01,Lua,27955.18576111794,4823,5.796223462806954,4823,5.796223462806954,12
2015-04-01,Objective-C,70358.54249010977,16618,4.233875465766625,16618,4.233875465766625,8
2015-04-01,PHP,400331.0869045784,36179,11.06528889423639,36179,11.06528889423639,6
2015-04-01,Perl,30557.60880689713,13907,2.197282577615383,13907,2.197282577615383,10
2015-04-01,Python,646879.2978347722,64107,10.090618775403188,64107,10.090618775403188,2
2015-04-01,R,22610.20487716429,4475,5.052559749086992,4475,5.052559749086992,15
2015-04-01,Ruby,272758.36292745225,40895,6.669723998715057,40895,6.669723998715057,4
2015-04-01,Rust,38938.00882517883,1909,20.39707114991033,1909,20.39707114991033,18
2015-04-01,Scala,52975.88321764932,4710,11.247533591857604,4710,11.247533591857604,13
2015-04-01,Swift,36923.97826584536,3903,9.460409496757714,3903,9.460409496757714,16
2015-04-01,TypeScript,44169.54347477374,4494,9.82855885063946,4494,9.82855885063946,14
2015-07-01,C,244359.67603122705,41731,5.85559119194908,41731,5.85559119194908,5
2015-07-01,C#,187689.0320526639,17653,10.632132331765929,17653,10.632132331765929,9
2015-07-01,C++,324179.3742349172,39534,8.200014525090232,39534,8.200014525090232,7
2015-07-01,Dart,8782.525298279665,726,12.097142284131769,726,12.097142284131769,21
2015-07-01,Go,185475.63573091192,11131,16.662980480721583,11131,16.662980480721583,11
2015-07-01,Haskell,37459.67076349134,3306,11.330813903052432,3306,11.330813903052432,17
2015-07-01,Java,610607.9510956721,46828,13.039377105485435,46828,13.039377105485435,4
2015-07-01,JavaScript,1162571.056607606,130390,8.916105963705851,130390,8.916105963705851,1
2015-07-01,Julia,13413.271131665982,787,17.043546545954236,787,17.043546545954236,20
2015-07-01,Kotlin,10572.097229484889,1394,7.584000881983421,1394,7.584000881983421,19
2015-07-01,Lua,29815.906656324514,5733,5.200751204661524,5733,5.200751204661524,13
2015-07-01,Objective-C,81105.82196327193,20955,3.870475875126315,20955,3.870475875126315,8
2015-07-01,PHP,425956.01982701663,41044,10.378033813152143,41044,10.378033813152143,6
2015-07-01,Perl,31189.873772042803,15766,1.978299744516225,15766,1.978299744516225,10
2015-07-01,Python,726935.5432819691,74368,9.77484325626572,74368,9.77484325626572,2
2015-07-01,R,25090.483970963985,5089,4.9303367991676135,5089,4.9303367991676135,16
2015-07-01,Ruby,295153.23051816784,49336,5.982512374699365,49336,5.982512374699365,3
2015-07-01,Rust,39610.15826514042,2259,17.53437727540523,2259,17.53437727540523,18
2015-07-01,Scala,57510.46059637242,5310,10.830595215889344,5310,10.830595215889344,15
2015-07-01,Swift,51498.825720163884,5418,9.50513579183534,5418,9.50513579183534,14
2015-07-01,TypeScript,56682.97964896122,5880,9.63996252533354,5880,9.63996252533354,12
2015-10-01,C,254966.38544626813,40835,6.243819895831226,40835,6.243819895831226,6
2015-10-01,C#,249834.0118225527,18101,13.802221524918664,18101,13.802221524918664,9
2015-10-01,C++,354301.23554922594,39272,9.021726307527652,39272,9.021726307527652,7
2015-10-01,Dart,8720.146000173407,728,11.978222527710724,728,11.978222527710724,21
2015-10-01,Go,182013.34580368892,10801,16.851527247818623,10801,16.851527247818623,11
2015-10-01,Haskell,36770.313287069774,3278,11.2173011858053,3278,11.2173011858053,17
2015-10-01,Java,666847.4343508957,48418,13.77271746769581,48418,13.77271746769581,3
2015-10-01,JavaScript,1213609.6901443107,130375,9.30860740283268,130375,9.30860740283268,1
2015-10-01,Julia,13184.561937727529,871,15.137269733326669,871,15.137269733326669,20
2015-10-01,Kotlin,16188.634955460702,1760,9.1980880428754,1760,9.1980880428754,19
2015-10-01,Lua,32588.431492798285,5804,5.614822793383578,5804,5.614822793383578,14
2015-10-01,Objective-C,81250.32062585514,20382,3.986376245013009,20382,3.986376245013009,8
2015-10-01,PHP,447589.8452064181,41269,10.845667333989631,41269,10.845667333989631,5
2015-10-01,Perl,31839.77723775667,14781,2.154101700680378,14781,2.154101700680378,10
2015-10-01,Python,764460.869027111,73927,10.34075329753826,73927,10.34075329753826,2
2015-10-01,R,25478.24184479424,5253,4.850226888405528,5253,4.850226888405528,15
2015-10-01,Ruby,285392.88860149053,45361,6.291591644837868,45361,6.291591644837868,4
2015-10-01,Rust,38176.54093494048,2285,16.70745773958008,2285,16.70745773958008,18
2015-10-01,Scala,56995.896423573526,5171,11.022219381855257,5171,11.022219381855257,16
2015-10-01,Swift,63397.8044893776,6151,10.306910175480018,6151,10.306910175480018,13
2015-10-01,TypeScript,72873.9387273024,6539,11.1445081399759,6539,11.1445081399759,12
2016-01-01,C,291964.708099184,38014,7.68045215181733,38014,7.68045215181733,6
2016-01-01,C#,397854.4752375248,17140,23.212046396588377,17140,23.212046396588377,9
2016-01-01,C++,385700.4754911488,36535,10.557013151530008,36535,10.557013151530008,7
2016-01-01,Dart,7587.262418366386,596,12.73030607108454,596,12.73030607108454,21
2016-01-01,Go,222487.7099125897,10719,20.75638678165777,10719,20.75638678165777,11
2016-01-01,Haskell,34773.40961827575,3090,11.253530620801213,3090,11.253530620801213,17
2016-01-01,Java,714775.229718343,46294,15.43991078149097,46294,15.43991078149097,3
2016-01-01,JavaScript,1340327.2072478484,126113,10.62798607001537,126113,10.62798607001537,1
2016-01-01,Julia,11978.219617402112,783,15.297853917499504,783,15.297853917499504,20
2016-01-01,Kotlin,22276.09923841055,2043,10.903621751547014,2043,10.903621751547014,19
2016-01-01,Lua,56673.05045379074,5940,9.540917584813256,5940,9.540917584813256,14
2016-01-01,Objective-C,77719.71703818372,18304,4.246050974551121,18304,4.246050974551121,8
2016-01-01,PHP,459880.9225060312,38147,12.055493813564135,38147,12.055493813564135,5
2016-01-01,Perl,33973.473206651644,13673,2.4847124410627988,13673,2.4847124410627988,10
2016-01-01,Python,812535.2894691982,71331,11.391054232650577,71331,11.391054232650577,2
2016-01-01,R,29350.540914782643,5225,5.617328404743089,5225,5.617328404743089,15
2016-01-01,Ruby,297797.7904700613,43297,6.87802366145602,43297,6.87802366145602,4
2016-01-01,Rust,48364.49109886389,2446,19.77289088260993,2446,19.77289088260993,18
2016-01-01,Scala,70417.11987980267,4929,14.286289283790358,4929,14.286289283790358,16
2016-01-01,Swift,82030.58176807959,6139,13.362205858947643,6139,13.362205858947643,13
2016-01-01,TypeScript,99709.00784687584,7846,12.708259985581932,7846,12.708259985581932,12
2016-04-01,C,267644.0415769332,38095,7.025700002019509,38095,7.025700002019509,6
2016-04-01,C#,324082.179651275,17412,18.612576364075064,17412,18.612576364075064,9
2016-04-01,C++,394325.22999002977,36539,10.791899887518262,36539,10.791899887518262,7
2016-04-01,Dart,6570.243457038453,588,11.173883430337504,588,11.173883430337504,21
2016-04-01,Go,217983.17747412383,10985,19.843712105063616,10985,19.843712105063616,11
2016-04-01,Haskell,35649.09175556494,3028,11.773147871718937,3028,11.773147871718937,17
2016-04-01,Java,737187.4875277268,46856,15.733043527568013,46856,15.733043527568013,3
2016-04-01,JavaScript,1358719.6608264952,129129,10.522188360681916,129129,10.522188360681916,1
2016-04-01,Julia,13237.113268599203,833,15.890892279230735,833,15.890892279230735,20
2016-04-01,Kotlin,25979.608017015067,2362,10.998987306102908,2362,10.998987306102908,19
2016-04-01,Lua,46565.82471525134,5954,7.820931258859816,5954,7.820931258859816,14
2016-04-01,Objective-C,76358.88929744893,18541,4.118380308367883,18541,4.118380308367883,8
2016-04-01,PHP,469182.0427419342,38496,12.18781283099372,38496,12.18781283099372,5
2016-04-01,Perl,31336.34305200304,13301,2.3559388806858914,13301,2.3559388806858914,10
2016-04-01,Python,849551.6928375188,73432,11.569229938412663,73432,11.569229938412663,2
2016-04-01,R,31231.353570793224,5317,5.873867513784695,5317,5.873867513784695,15
2016-04-01,Ruby,262242.5143100314,42773,6.131029254670736,42773,6.131029254670736,4
2016-04-01,Rust,45674.640114934205,2545,17.946813404689276,2545,17.946813404689276,18
2016-04-01,Scala,66444.4740864809,4966,13.37987798761194,4966,13.37987798761194,16
2016-04-01,Swift,83565.43859020427,6551,12.756134726027213,6551,12.756134726027213,13
2016-04-01,TypeScript,128262.80833274349,9671,13.26262106635751,9671,13.26262106635751,12
2016-07-01,C,253143.98272772064,35016,7.229380361198327,35016,7.229380361198327,5
2016-07-01,C#,297305.79313236737,16022,18.55609743679737,16022,18.55609743679737,9
2016-07-01,C++,460027.8928194851,33065,13.912835107197491,33065,13.912835107197491,7
2016-07-01,Dart,6598.256476592896,551,11.975057126302897,551,11.975057126302897,21
2016-07-01,Go,208051.9466494292,10721,19.40602058104927,10721,19.40602058104927,11
2016-07-01,Haskell,29201.6185322929,2641,11.057030871750436,2641,11.057030871750436,17
2016-07-01,Java,696963.6849715733,41458,16.811319527511536,41458,16.811319527511536,3
2016-07-01,JavaScript,1203974.2026867934,119722,10.056415718805177,119722,10.056415718805177,1
2016-07-01,Julia,12139.485065427509,751,16.164427517213728,751,16.164427517213728,20
2016-07-01,Kotlin,25353.94555459463,2372,10.688847198395711,2372,10.688847198395711,19
2016-07-01,Lua,44132.86977270246,5818,7.585574041372029,5818,7.585574041372029,14
2016-07-01,Objective-C,64401.692325514014,17130,3.75958507446083,17130,3.75958507446083,8
2016-07-01,PHP,402179.0569371866,34441,11.67733390253438,34441,11.67733390253438,6
2016-07-01,Perl,27896.05046977457,12262,2.275000038311415,12262,2.275000038311415,10
2016-07-01,Python,799770.0435258406,69315,11.538195823787644,69315,11.538195823787644,2
2016-07-01,R,28519.938083048983,5041,5.657595334863912,5041,5.657595334863912,15
2016-07-01,Ruby,237720.78364441395,40255,5.905372839260066,40255,5.905372839260066,4
2016-07-01,Rust,40152.20561319381,2429,16.530344015312394,2429,16.530344015312394,18
2016-07-01,Scala,63049.747012986605,4612,13.670803775582526,4612,13.670803775582526,16
2016-07-01,Swift,86897.90511927925,6412,13.552386949357338,6412,13.552386949357338,13
2016-07-01,TypeScript,141534.38733610252,10591,13.36364718497805,10591,13.36364718497805,12
2016-10-01,C,284769.22065515874,36736,7.751775388043302,36736,7.751775388043302,5
2016-10-01,C#,338958.30475504097,17504,19.36461978719384,17504,19.36461978719384,9
2016-10-01,C++,599948.156692659,35559,16.871907440947695,35559,16.871907440947695,7
2016-10-01,Dart,7566.82659650561,588,12.868752715145597,588,12.868752715145597,21
2016-10-01,Go,226255.37241650865,11685,19.362890236757263,11685,19.362890236757263,12
2016-10-01,Haskell,29687.44425785244,2835,10.47176164298146,2835,10.47176164298146,17
2016-10-01,Java,722192.8123064544,45510,15.868881834903414,45510,15.868881834903414,3
2016-10-01,JavaScript,1342455.451287239,129382,10.375905854657056,129382,10.375905854657056,1
2016-10-01,Julia,7918.704434655202,758,10.446839623555675,758,10.446839623555675,20
2016-10-01,Kotlin,28604.668328969205,2768,10.334056477228758,2768,10.334056477228758,18
2016-10-01,Lua,41495.708782646056,5838,7.1078637859962415,5838,7.1078637859962415,14
2016-10-01,Objective-C,64022.85211874304,17540,3.650105593999033,17540,3.650105593999033,8
2016-10-01,PHP,426989.3833013044,36447,11.715350599536434,36447,11.715350599536434,6
2016-10-01,Perl,29078.9762041778,12271,2.36973157885892,12271,2.36973157885892,11
2016-10-01,Python,846709.6417806391,74221,11.407952490274168,74221,11.407952490274168,2
2016-10-01,R,28796.962913663603,5395,5.337713237009009,5395,5.337713237009009,15
2016-10-01,Ruby,239305.0471347016,40878,5.854128067290513,40878,5.854128067290513,4
2016-10-01,Rust,43495.58067543904,2715,16.02047170366079,2715,16.02047170366079,19
2016-10-01,Scala,69589.92773316368,4760,14.619732717051194,4760,14.619732717051194,16
2016-10-01,Swift,93617.22469113456,7073,13.235858149460562,7073,13.235858149460562,13
2016-10-01,TypeScript,169726.03828509126,12882,13.175441568474714,12882,13.175441568474714,10
2017-01-01,C,273077.7654115635,38667,7.06229512016871,38667,7.06229512016871,6
2017-01-01,C#,381447.6479695741,19706,19.35692925857983,19706,19.35692925857983,8
2017-01-01,C++,451093.4096498418,37903,11.901258730175496,37903,11.901258730175496,7
2017-01-01,Dart,9477.560218921491,584,16.228699005002554,584,16.228699005002554,21
2017-01-01,Go,258918.36599263223,13325,19.43102183809623,13325,19.43102183809623,11
2017-01-01,Haskell,34020.978552215354,2934,11.59542554608567,2934,11.59542554608567,19
2017-01-01,Java,782137.9048645033,49750,15.721364921899564,49750,15.721364921899564,3
2017-01-01,JavaScript,1499839.94700594,142999,10.488464583709955,142999,10.488464583709955,1
2017-01-01,Julia,7129.80748220924,743,9.595972385207592,743,9.595972385207592,20
2017-01-01,Kotlin,39116.24928864885,3245,12.054314110523528,3245,12.054314110523528,17
2017-01-01,Lua,50144.559401352446,6285,7.978450183190525,6285,7.978450183190525,14
2017-01-01,Objective-C,62044.006782747536,18089,3.429930166551359,18089,3.429930166551359,9
2017-01-01,PHP,472763.2754926392,39616,11.933644878146184,39616,11.933644878146184,5
2017-01-01,Perl,32744.60537657874,12496,2.620406960353612,12496,2.620406960353612,12
2017-01-01,Python,983675.4933769754,81865,12.015824752665674,81865,12.015824752665674,2
2017-01-01,R,37012.91250222948,6009,6.159579381299631,6009,6.159579381299631,15
2017-01-01,Ruby,262150.2076416043,43161,6.07377511275467,43161,6.07377511275467,4
2017-01-01,Rust,51852.17464097957,3133,16.550327047870912,3133,16.550327047870912,18
2017-01-01,Scala,76758.87868262129,5166,14.858474386879848,5166,14.858474386879848,16
2017-01-01,Swift,98357.45827972548,7564,13.003365716515797,7564,13.003365716515797,13
2017-01-01,TypeScript,211191.114373627,15510,13.616448379988846,15510,13.616448379988846,10
2017-04-01,C,257768.56470665813,39063,6.598790791968311,39063,6.598790791968311,5
2017-04-01,C#,494127.27996355033,20006,24.698954311883952,20006,24.698954311883952,8
2017-04-01,C++,440852.57643987605,38755,11.375372892268766,38755,11.375372892268766,7
2017-04-01,Dart,11636.808842582068,592,19.65677169355079,592,19.65677169355079,21
2017-04-01,Go,268270.4077684255,13654,19.64775214357884,13654,19.64775214357884,11
2017-04-01,Haskell,31107.539380580496,2828,10.999837121846005,2828,10.999837121846005,19
2017-04-01,Java,807229.9870992253,51218,15.760669825046376,51218,15.760669825046376,3
2017-04-01,JavaScript,1545773.9649333933,143304,10.786677028787706,143304,10.786677028787706,1
2017-04-01,Julia,7585.146158977725,737,10.291921518287278,737,10.291921518287278,20
2017-04-01,Kotlin,49637.69256512204,3856,12.872845582241192,3856,12.872845582241192,17
2017-04-01,Lua,45084.87274721366,6219,7.249537344784316,6219,7.249537344784316,15
2017-04-01,Objective-C,62049.7809851796,17950,3.4568123111520666,17950,3.4568123111520666,9
2017-04-01,PHP,440306.20550280414,38826,11.340498776665228,38826,11.340498776665228,6
2017-04-01,Perl,32727.427274880527,12132,2.697611875608352,12132,2.697611875608352,12
2017-04-01,Python,1021183.7275324232,84331,12.10923299299692,84331,12.10923299299692,2
2017-04-01,R,42544.53434885781,6251,6.806036529972453,6251,6.806036529972453,14
2017-04-01,Ruby,241946.3700745558,42039,5.7552836669415495,42039,5.7552836669415495,4
2017-04-01,Rust,55047.67718806674,3194,17.234714210415383,3194,17.234714210415383,18
2017-04-01,Scala,77852.06735260041,5163,15.07884318276204,5163,15.07884318276204,16
2017-04-01,Swift,94552.58295943364,7445,12.700145461307406,7445,12.700145461307406,13
2017-04-01,TypeScript,231891.50772198947,16781,13.81869422096356,16781,13.81869422096356,10
2017-07-01,C,232441.44738539265,36044,6.4488249746252535,36044,6.4488249746252535,5
2017-07-01,C#,493364.1292411146,18550,26.59644901569351,18550,26.59644901569351,8
2017-07-01,C++,398777.5417870063,35343,11.283069965396438,35343,11.283069965396438,6
2017-07-01,Dart,9284.673515860704,593,15.657122286443007,593,15.657122286443007,21
2017-07-01,Go,261972.98685640428,13375,19.58676537244144,13375,19.58676537244144,11
2017-07-01,Haskell,26972.491190146942,2472,10.911201937761708,2472,10.911201937761708,19
2017-07-01,Java,702534.1840259006,45893,15.308090210400293,45893,15.308090210400293,3
2017-07-01,JavaScript,1605210.0224781192,134267,11.955357775761128,134267,11.955357775761128,1
2017-07-01,Julia,5642.011077408283,710,7.946494475222934,710,7.946494475222934,20
2017-07-01,Kotlin,53252.359888581545,4198,12.68517386578884,4198,12.68517386578884,17
2017-07-01,Lua,38140.53231059724,5880,6.486485086836265,5880,6.486485086836265,14
2017-07-01,Objective-C,51578.86018953027,15995,3.224686476369508,15995,3.224686476369508,10
2017-07-01,PHP,404476.40089522966,35333,11.447553304141444,35333,11.447553304141444,7
2017-07-01,Perl,33147.64822140398,11358,2.918440590016198,11358,2.918440590016198,12
2017-07-01,Python,951772.6776962668,79750,11.934453638824662,79750,11.934453638824662,2
2017-07-01,R,35540.72748628251,5790,6.1382949026394655,5790,6.1382949026394655,15
2017-07-01,Ruby,218716.70306588264,39598,5.523428028331801,39598,5.523428028331801,4
2017-07-01,Rust,50195.51501105013,3129,16.04203100385111,3129,16.04203100385111,18
2017-07-01,Scala,69254.90131853234,4885,14.177052470528627,4885,14.177052470528627,16
2017-07-01,Swift,87828.17022430604,7279,12.06596650972744,7279,12.06596650972744,13
2017-07-01,TypeScript,247362.90237105408,16847,14.682905108984038,16847,14.682905108984038,9
2017-10-01,C,199282.4691533321,31395,6.347586212878869,31395,6.347586212878869,5
2017-10-01,C#,404439.9302097144,15217,26.578164566584373,15217,26.578164566584373,8
2017-10-01,C++,354137.967644095,30536,11.59739218116633,30536,11.59739218116633,6
2017-10-01,Dart,7772.875138196322,505,15.3918319568244,505,15.3918319568244,21
2017-10-01,Go,204295.3895078704,11608,17.599533899713162,11608,17.599533899713162,11
2017-10-01,Haskell,18303.23645503372,2103,8.70339346411494,2103,8.70339346411494,19
2017-10-01,Java,583429.9666359193,37798,15.435471893643031,37798,15.435471893643031,3
2017-10-01,JavaScript,1470929.4814044836,109632,13.416972064766524,109632,13.416972064766524,1
2017-10-01,Julia,5083.105058834592,643,7.905295581391278,643,7.905295581391278,20
2017-10-01,Kotlin,46728.9095312242,3937,11.869166759264465,3937,11.869166759264465,17
2017-10-01,Lua,26031.641551955403,5207,4.99935501285873,5207,4.99935501285873,14
2017-10-01,Objective-C,35559.25975149295,12949,2.7461008380178358,12949,2.7461008380178358,10
2017-10-01,PHP,397426.30082609615,28665,13.86451424476177,28665,13.86451424476177,7
2017-10-01,Perl,27628.03026450183,10192,2.7107565016190964,10192,2.7107565016190964,12
2017-10-01,Python,775342.5987531011,68069,11.390538993566835,68069,11.390538993566835,2
2017-10-01,R,26024.25727180264,4870,5.343789994209987,4870,5.343789994209987,15
2017-10-01,Ruby,177420.3039105466,33657,5.271423594216555,33657,5.271423594216555,4
2017-10-01,Rust,40271.955226414735,2836,14.200266299864152,2836,14.200266299864152,18
2017-10-01,Scala,55192.18220052418,4269,12.92859737655755,4269,12.92859737655755,16
2017-10-01,Swift,67744.27814204509,6109,11.089258166974153,6109,11.089258166974153,13
