month,language,push_events,unique_actors,month_total,share,share_pct
2023-01-01,PHP,97533.90912284685,6639,3635243.474043233,0.0268300898741086,2.683008987410864
2023-01-01,Perl,11573.137332925353,4431,3635243.474043233,0.0031835934554483,0.3183593455448347
2023-01-01,Python,299079.5039568027,21653,3635243.474043233,0.0822722071003835,8.227220710038356
2023-01-01,R,2717.444891603607,1614,3635243.474043233,0.0007475276170652,0.0747527617065268
2023-01-01,Ruby,70874.74889573897,9865,3635243.474043233,0.0194965617576392,1.9496561757639257
2023-01-01,Rust,19686.647327312046,1567,3635243.474043233,0.005415496229587,0.5415496229587046
2023-01-01,Scala,21191.62531531239,1614,3635243.474043233,0.0058294927056817,0.5829492705681799
2023-01-01,Swift,11558.09886788194,1658,3635243.474043233,0.0031794566032262,0.3179456603226263
2023-01-01,TypeScript,142536.7315813844,6385,3635243.474043233,0.0392096795164177,3.920967951641779
2023-04-01,C,64951.142584482106,10538,1371651.6776709922,0.0473525047516192,4.73525047516192
2023-04-01,C#,73001.004422589,3228,1371651.6776709922,0.0532212409396397,5.3221240939639785
2023-04-01,C++,115177.8333550142,8966,1371651.6776709922,0.0839701764157657,8.39701764157657
2023-04-01,Dart,11620.57263172474,372,1371651.6776709922,0.0084719559789814,0.847195597898148
2023-04-01,Go,110737.37380463252,4828,1371651.6776709922,0.0807328679775757,8.073286797757575
2023-04-01,Haskell,3414.9765430283032,733,1371651.6776709922,0.0024896820370801,0.2489682037080136
2023-04-01,Java,158902.14301589763,9394,1371651.6776709922,0.1158472997209516,11.584729972095168
2023-04-01,JavaScript,206555.5748107144,23642,1371651.6776709922,0.1505889419108481,15.058894191084812
2023-04-01,Julia,1346.494146289372,225,1371651.6776709922,0.0009816589504528,0.0981658950452831
2023-04-01,Kotlin,20832.19734796039,2080,1371651.6776709922,0.015187673144054,1.5187673144054037
2023-04-01,Lua,7292.205331737616,2352,1371651.6776709922,0.0053163681789238,0.5316368178923878
2023-04-01,Objective-C,4295.088508438613,2703,1371651.6776709922,0.003131325961509,0.3131325961509044
2023-04-01,PHP,83890.2841307292,6125,1371651.6776709922,0.0611600492285121,6.116004922851218
2023-04-01,Perl,9901.46965692205,4188,1371651.6776709922,0.0072186472834957,0.7218647283495716
2023-04-01,Python,257941.81381512425,20497,1371651.6776709922,0.188051979969943,18.80519799699431
2023-04-01,R,2494.7926547714424,1524,1371651.6776709922,0.0018188237548817,0.1818823754881776
2023-04-01,Ruby,70666.47022997389,9105,1371651.6776709922,0.0515192533063223,5.151925330632237
2023-04-01,Rust,18556.78063907746,1463,1371651.6776709922,0.0135287849977963,1.352878499779631
2023-04-01,Scala,15803.51983831272,1514,1371651.6776709922,0.0115215255414891,1.1521525541489106
2023-04-01,Swift,9784.073591924667,1515,1371651.6776709922,0.0071330599095957,0.7133059909595721
2023-04-01,TypeScript,124485.86661164774,6078,1371651.6776709922,0.0907561800405621,9.07561800405622
2023-07-01,C,66953.78215445382,10094,1298149.717706658,0.051576317616689,5.157631761668905
2023-07-01,C#,41736.431143819966,3198,1298149.717706658,0.0321507069443057,3.2150706944305725
2023-07-01,C++,114661.62019827576,8594,1298149.717706658,0.0883269615471162,8.832696154711622
2023-07-01,Dart,11163.663071987712,390,1298149.717706658,0.0085996729958927,0.8599672995892726
2023-07-01,Go,111899.3190040278,4746,1298149.717706658,0.0861990858817978,8.619908588179781
2023-07-01,Haskell,3127.6279585936777,698,1298149.717706658,0.0024092967983069,0.2409296798306915
2023-07-01,Java,153643.82274869923,9023,1298149.717706658,0.1183560113698827,11.83560113698827
2023-07-01,JavaScript,182802.558576774,22397,1298149.717706658,0.1408177778597967,14.081777785979671
2023-07-01,Julia,1560.0801991170545,223,1298149.717706658,0.0012017721668292,0.1201772166829207
